0,1
-10.0,-686.0
-9.5,-573.125
-9.0,-473.0
-8.5,-384.875
-8.0,-308.0
-7.5,-241.625
-7.0,-185.0
-6.5,-137.375
-6.0,-98.0
-5.5,-66.125
-5.0,-41.0
-4.5,-21.875
-4.0,-8.0
-3.5,1.375
-3.0,7.0
-2.5,9.625
-2.0,10.0
-1.5,8.875
-1.0,7.0
-0.5,5.125
0.0,4.0
0.5,4.375
1.0,7.0
1.5,12.625
2.0,22.0
2.5,35.875
3.0,55.0
3.5,80.125
4.0,112.0
4.5,151.375
5.0,199.0
5.5,255.625
6.0,322.0
6.5,398.875
7.0,487.0
7.5,587.125
8.0,700.0
8.5,826.375
9.0,967.0
9.5,1122.625
10.0,1294.0
-10.39762132708229,-687.6055505922083
-8.620502864689712,-572.8552087130231
-10.068399790997827,-473.65740588965684
-8.277634200795863,-383.8184309463496
-10.292871760307703,-307.62900739309987
-7.372717243559464,-241.47695910220736
-8.569915893828975,-185.74712538816013
-6.750237480662768,-138.5807864492964
-4.32724297821606,-97.69464659916639
-6.65583593224976,-66.91536694723985
-4.945447394887578,-42.5983118083978
-5.199052357458916,-22.58316054591125
-4.684455814888098,-8.043719832771295
-3.6839845428740188,0.6407202206556664
-2.515061088634532,6.778444322853474
-2.112843565370239,9.375655922145386
-2.2028280992840257,9.969138484176439
-2.071749218739342,9.899533260492426
-1.2602921363589554,8.964934878172077
-0.3428673774505775,4.2374710211882896
0.7556967182488737,5.9925187076633675
0.6152269171295806,3.791426780527955
-0.003128212991865942,6.585210704158802
2.231631461974222,10.918914486552069
2.1891110306351154,22.042933356444788
3.2595754027458126,37.12217402951358
2.4748255433304553,53.916700282209575
3.457951021585085,80.49654687591085
4.520905572780336,112.29979393066068
3.831645044101174,150.36973837574902
3.70811901374237,199.25306615118467
6.114106062980872,256.5543592158702
4.3629456931686885,321.15218030999944
5.376016873391706,397.51492566376913
6.614352377181636,485.5871940121347
5.842975908077673,588.1002824758515
6.8502349173170405,698.8967033050894
8.61047536755054,824.9453701765468
9.501106401886256,967.6507017195914
7.974244542969524,1122.525213415499
8.256176828071748,1296.803823269454
-11.894612251881025,-686.1644764838506
-9.132882681963453,-572.6972417322681
-6.883338133335511,-472.11646885296983
-8.064514540731892,-385.1344827338743
-7.847221269589287,-308.65667837363685
-8.099991469006051,-240.3739762522898
-6.698710953602895,-185.83144670573625
-7.063343623599087,-136.63702083850555
-5.147162658947626,-95.72470604785994
-4.418153277580888,-67.20342546557134
-5.5476764294225855,-38.069236779870636
-3.1271417807290636,-22.59877513636794
-3.5897909342337373,-8.104199451422776
-3.883561897099348,0.6194119000439202
-4.396213102094576,4.984732935234199
-1.4572073660739955,8.728026108951273
-1.6622235042225246,10.68286395282626
-2.153562431069771,8.730451927074226
1.5682544484560523,7.607893412618659
-1.2361899167056525,4.5226290480867135
2.202725428090502,3.744422590095392
-0.4725528692654102,4.780454133531859
1.8374213813039126,5.5290043143965315
0.7406457060058446,13.684480612612155
0.5894056425255003,23.022308706499125
0.25292678686692804,37.07003612468234
2.257843563122797,55.81946052814365
4.139282173142574,80.47071486768094
4.756305035005403,112.28633911747573
6.186451589253348,151.86943283013503
6.938692596070106,197.34814168482166
5.2615357925771065,256.4541397630897
6.088311784767544,323.45573770417366
7.019133002372912,400.55065265258713
7.194361939626392,486.6053326387088
9.05554095863776,586.6313818855697
10.152319344493158,698.2248970666308
8.336826691544735,825.1780024942769
8.695875699372664,967.8815519633432
11.081166555346455,1123.7489050076433
11.171835372767436,1294.910313470124
-11.069198602670765,-687.8929994063036
-8.597331866069151,-571.2988797268287
-9.216380374261812,-472.6140591732097
-6.503453228533333,-384.35034240950756
-9.911466124060377,-306.977965479586
-6.203029636330811,-242.30761886968895
-9.29130426413882,-187.01261616775804
-8.445435829570952,-136.52758173241838
-3.1244863060575954,-99.53917339668003
-7.240561884549988,-66.32633720776221
-3.746014812753451,-44.14149796945446
-5.280536083157396,-21.512803563481572
-5.2684689508184235,-8.858051353549603
-3.3584322497102628,1.10073719320923
-1.255025829125198,5.674957198674576
-2.494444663320328,8.4556640960502
-1.9181497153310683,9.822561489405658
-2.471433169552279,9.810132441209156
-0.1285701948714273,9.54753043422745
1.3009925981751165,4.286420108717822
0.3943563512497095,5.546085150527699
0.16442045892307872,5.215639608392882
-1.7478815183564274,8.111142242876243
1.8549233925447643,11.22369083668121
4.000497817444686,22.26467392089921
3.919448496979836,36.048255533543745
3.7233430407323276,52.778072616818775
4.335155982708039,81.89934885405277
4.905895211879237,112.21811068562512
4.517223532036491,150.1450258931622
4.091306109329173,200.759512756496
5.35291716446927,256.96377810866784
4.997545826199115,321.7101992048723
4.16696461161946,397.18350609294896
7.2405146605388175,485.16375221280424
5.792313513141526,588.7193240325278
7.2461137605045725,699.9896126158194
10.385552840950469,825.0187956601832
9.403880374998097,968.7748855961739
7.729111266074992,1123.1476129719758
9.63896744282158,1296.0323245564025
